Word,left,center,right
##hes,0.5891827625850996,0.21250997762964235,0.19830725978525793
##nia,0.588803089334273,0.40925467512947294,0.0019422355362539725
consultant,0.588764845054034,0.05794232269820237,0.3532928322477635
peg,0.5885059936577858,0.2745112796650885,0.1369827266771258
crews,0.5883295185935495,0.35560959336354103,0.0560608880429094
##dicate,0.5875363634372848,0.20963209085732143,0.20283154570539386
eighth,0.587325534108946,0.26741096699820927,0.14526349889284482
##rda,0.5871319694577831,0.10521043132676372,0.3076575992154531
penny,0.5861784059952774,0.20380016680341578,0.21002142720130682
brightest,0.5861243828002267,0.07521669103012656,0.3386589261696466
outline,0.5859528441424074,0.10901573925843006,0.30503141659916244
##hall,0.5858329868208862,0.2893463402574038,0.12482067292171
lori,0.5857017046126712,0.01973299189956557,0.39456530348776314
forgotten,0.5856489221415849,0.35217325011380973,0.06217782774460534
##lica,0.5856212366108169,0.3145325159400019,0.0998462474491811
temperament,0.585537476622041,0.38230574050319593,0.032156782874763
populous,0.5854716132010281,0.34018995762954,0.07433842916943192
closest,0.5853177930919262,0.26758463355839146,0.14709757334968235
arose,0.58526745002632,0.24792008475881358,0.16681246521486642
hastily,0.5852282374392733,0.35274552486684296,0.06202623769388369
interventions,0.585182742506657,0.38469938074798177,0.03011787674536121
generate,0.5847838651293277,0.11182067966475286,0.30339545520591943
spanning,0.5846970619191337,0.14054861804644753,0.2747543200344187
laying,0.5844552225788073,0.15666942004588333,0.2588753573753094
##ergy,0.5844352257122711,0.37704981253382563,0.03851496175390316
##moor,0.5843001907579141,0.14846005586383512,0.26723975337825084
##gn,0.5839935656069274,0.19245911183081926,0.22354732256225346
manor,0.5837864777702636,0.363426853802212,0.052786668427524316
downloads,0.5835675162324063,0.29986287509104065,0.11656960867655299
hears,0.5834928968216238,0.2369360380446284,0.17957106513374793
240,0.5834149949361249,0.327882981971113,0.08870202309276208
bleeding,0.583197619143513,0.38177864976457765,0.03502373109190937
mateo,0.583174693216718,0.4078233822541673,0.009001924529114691
contributions,0.583165362185056,0.2928387797521332,0.12399585806281092
##tions,0.5830146295957119,0.03170434182918729,0.38528102857510077
bargaining,0.5829797006396675,0.30170467283300667,0.11531562652732583
beneficial,0.5829735231924071,0.29488513889778895,0.12214133790980394
offset,0.5829135430410779,0.3260373228738616,0.09104913408506049
130,0.5825101414096348,0.37694675481866013,0.04054310377170511
springs,0.582358159661697,0.056785609132779524,0.36085623120552357
devoted,0.5822627963634723,0.383681735683513,0.03405546795301464
dependence,0.5822393005098866,0.3031996318543817,0.11456106763573178
defenders,0.582046550254726,0.4131201983220383,0.004833251423235835
wool,0.5818286699190512,0.12054394011103053,0.29762738996991817
southeast,0.5816319744511063,0.06726439410461381,0.3511036314442801
mobile,0.5814582890871408,0.29500539444624463,0.1235363164666147
sweet,0.5806811363960444,0.26389466120009736,0.15542420240385826
selecting,0.5806123937424141,0.3604750206731543,0.058912585584431465
echoes,0.5801288756273985,0.412123404401499,0.007747719971102475
mediterranean,0.5799128692750689,0.06233173791496747,0.35775539280996355
##ga,0.579861642785731,0.2581018356292349,0.16203652158503398
enjoy,0.5797707522300003,0.382228766012905,0.03800048175709467
##ssi,0.5797500301522992,0.39868975911764415,0.021560210730056553
ju,0.5797186268543876,0.13567966457386152,0.28460170857175077
derivatives,0.579523086571947,0.2685638065547748,0.15191310687327816
keen,0.5795077845961075,0.32574054083197335,0.0947516745719191
supporting,0.5794359065251825,0.2987229759924627,0.12184111748235477
rebel,0.5793547876340678,0.17762458841833734,0.24302062394759483
##more,0.5792525015354751,0.23585330853662267,0.1848941899279021
diane,0.5790904214930497,0.2694394107008596,0.15147016780609066
##ncies,0.5784306305136739,0.2737240162060582,0.147845353280268
provisional,0.5783818967525598,0.22048108364764854,0.20113701959979172
##tting,0.5782818601833366,0.13598819412984448,0.285729945686819
##lists,0.5780593393468779,0.2941978642027472,0.12774279645037484
attraction,0.5780068035108081,0.3203377734449599,0.10165542304423193
transitions,0.5779933291625812,0.28007841152065616,0.14192825931676262
oh,0.5778341593865493,0.060136735519189674,0.362029105094261
schemes,0.5775173607581208,0.2537643877807492,0.16871825146112995
insights,0.5775001725958916,0.37952900286343866,0.042970824540669736
##dication,0.5772082115680294,0.3039359500720766,0.11885583835989409
saturdays,0.5772070400964576,0.23245829663560516,0.19033466326793708
killings,0.5771030657894413,0.3085747850498465,0.11432214916071227
##lling,0.5767008509758476,0.02130264358435712,0.4019965054397955
