Word,left,center,right
sniffing,0.6931005154819457,0.020234321148737577,0.28666516336931663
fleet,0.6926029267807031,0.15637696004772164,0.15102011317157518
##asia,0.6919664040707143,0.13064687003800168,0.177386725891284
##oms,0.6918058050533457,0.12849812876348876,0.17969606618316553
modified,0.6911613931681265,0.29706298601178677,0.011775620820086654
celebrates,0.6907140045942831,0.194157473072114,0.11512852233360292
##eim,0.6906515041162303,0.27832516716974337,0.03102332871402645
tightly,0.6905239412747953,0.09976715876469108,0.20970889996051367
forums,0.6904999839435311,0.1398889419137208,0.16961107414274798
##geny,0.6895252314200667,0.23208482947887185,0.07838993910106129
kurt,0.6894612607825867,0.09904609672825215,0.2114926424891612
flooded,0.6884746093836556,0.20004560935692975,0.11147978125941466
sanctuary,0.6876205157313917,0.13081110302690135,0.18156838124170693
kings,0.6873800994748952,0.16157532510689473,0.15104457541821015
##yman,0.6870017354360078,0.2071250486130116,0.10587321595098045
baptist,0.6861384740212524,0.18444275576501187,0.12941877021373585
entertaining,0.6854143005387235,0.2747828704782516,0.039802828983024945
capabilities,0.6851551190893793,0.24809312586184734,0.06675175504877343
stocked,0.6849724733048518,0.2183711059906703,0.09665642070447797
ruins,0.6845933103069476,0.11473732258450041,0.20066936710855196
practicing,0.6845544258679506,0.12988536694135855,0.18556020719069083
commons,0.683624420170414,0.30593313199545075,0.010442447834135317
type,0.6829398884887965,0.06588652171128391,0.2511735897999196
##eu,0.6820232018279365,0.1450774291945257,0.1728993689775377
clint,0.6820168433449851,0.1364015552132444,0.1815816014417705
resulting,0.6819564540512331,0.06797972507198889,0.25006382087677814
replacement,0.6810238457159546,0.07457806957067009,0.24439808471337524
##dan,0.6808864469727357,0.1897872710360483,0.12932628199121596
severely,0.6805525131072137,0.15996102580547011,0.15948646108731632
thou,0.6804864213812664,0.07929744025104295,0.24021613836769057
depth,0.6804456168770058,0.1559900314303064,0.16356435169268782
##ucci,0.680244655772209,0.11169868664818829,0.2080566575796026
assume,0.6800795675823296,0.16452633466121144,0.15539409775645882
##taken,0.6800617497127825,0.2838809547231026,0.03605729556411486
laughter,0.6800042886757477,0.21819907506752068,0.10179663625673165
