Word,left,center,right
units,0.7380296620875633,0.04984440845448946,0.21212592945794728
revelations,0.7377614289226166,0.15178213622795658,0.11045643484942685
cigar,0.7376565222894753,0.07590119251037918,0.18644228520014547
commissioners,0.7369486215110721,0.14105197849653198,0.12199939999239609
reclaim,0.7365536021320158,0.08450638531535716,0.17894001255262706
##rent,0.7361876171786981,0.03312481557427624,0.23068756724702577
##hal,0.7357069533682653,0.07987609207055975,0.184416954561175
bertrand,0.7355577165308936,0.12838113173455343,0.1360611517345529
##ures,0.7342536101504218,0.052066164165035275,0.21368022568454287
##rove,0.7333888226880957,0.10326589906924624,0.16334527824265807
zee,0.733335173400636,0.21879150203288938,0.04787332456647465
commander,0.732943020849578,0.09704015078853133,0.17001682836189064
legion,0.7321418392557147,0.012356610803094185,0.255501549941191
midwest,0.7319533070790852,0.2476190340870843,0.020427658833830294
salmon,0.73113558562773,0.035677126521394875,0.2331872878508751
innovation,0.730939976477018,0.24535060794522714,0.023709415577754914
journalism,0.7309309113239247,0.024336923397606725,0.2447321652784685
##ick,0.7305958114737026,0.07056740424940137,0.198836784276896
blink,0.7301700407492476,0.1381412144242539,0.13168874482649837
betting,0.7297367746077802,0.10053669898366675,0.16972652640855312
##fighter,0.729630368412181,0.14369167517386,0.12667795641395901
bros,0.7295555177295111,0.11348569280851513,0.15695878946197378
shatter,0.728503108795002,0.024838068051914814,0.2466588231530832
eleven,0.7282990165786918,0.253904503237338,0.017796480183970148
##block,0.7267750984471654,0.2158030189396801,0.05742188261315457
sequel,0.726389848900501,0.15365241834440055,0.11995773275509847
arrive,0.7254646737778838,0.14166835303914158,0.1328669731829746
varying,0.7254010788585299,0.07668807264927663,0.19791084849219348
expressions,0.7247161501445378,0.0027206376852556995,0.27256321217020657
##ocation,0.7245590551310689,0.2126151789590946,0.06282576590983639
##iled,0.7245113388026816,0.12190384125741864,0.15358481993989975
woodstock,0.7240929066074409,0.012283856694138841,0.26362323669842036
info,0.7240587890557194,0.15134923474651837,0.12459197619776223
porto,0.722403415518027,0.19501269833248083,0.08258388614949218
1990,0.7218980170016835,0.17236077935282604,0.10574120364549028
belly,0.7217251633828728,0.20550168320724996,0.07277315340987729
##sive,0.7196587072722315,0.27959939630271163,0.000741896425056899
lax,0.7195912519851843,0.14243422011697704,0.13797452789783857
guarantees,0.7189885861119334,0.24485483507615516,0.036156578811911554
tex,0.7187054974890797,0.15418785276054295,0.1271066497503773
graphics,0.7183875143169053,0.2043101719827035,0.07730231370039113
embarked,0.7154283276574696,0.13817810377936762,0.14639356856316282
archdiocese,0.7149667933740378,0.17163574850617644,0.11339745811978584
backbone,0.7146127310370889,0.023110898898566556,0.26227637006434446
acc,0.7133466701199369,0.15579422985426558,0.13085910002579743
hut,0.7129470715721347,0.17314015638350652,0.11391277204435873
##hd,0.7120569494688728,0.10473907703398627,0.18320397349714104
sioux,0.7117022640370236,0.24988092979068866,0.03841680617228768
holdings,0.711533867161245,0.05372781331849953,0.23473831952025537
armored,0.7105383718612548,0.15892031456233266,0.13054131357641266
score,0.7103374009997118,0.23537046039525014,0.054292138605038294
malice,0.7091860068512263,0.2510137049583,0.03980028819047361
narrower,0.7073374358372828,0.21340178287553516,0.07926078128718206
tenants,0.7070018444621156,0.2695541861685093,0.023443969369375237
jack,0.7053039682585587,0.05840216561925713,0.23629386612218414
borrowed,0.7052082112389705,0.17522181060818073,0.11956997815284881
afrikaans,0.7047024801036756,0.1843534106004456,0.1109441092958788
##ark,0.7043629879740025,0.08442177023596614,0.21121524179003134
kurt,0.704313007531258,0.22950058421772412,0.06618640825101764
dive,0.7037386494219924,0.05893698001920731,0.23732437055880035
divers,0.7036252299232034,0.10866944627845458,0.18770532379834207
amounted,0.7035767689696052,0.0179567413819208,0.2784664896484741
benny,0.7024115620771278,0.2044642430080164,0.09312419491485573
##sions,0.7018955916184866,0.1661346425041125,0.13196976587740092
airspace,0.7016003367379857,0.03972391236514608,0.2586757508968683
portrayal,0.7015838061817686,0.045734758876527684,0.25268143494170353
proximity,0.7012364381263223,0.19183092414400463,0.106932637729673
complications,0.7009978733993556,0.12583942003669293,0.17316270656395147
assassin,0.7007734858614212,0.012303297804471392,0.28692321633410733
intentions,0.700354451894237,0.14772613017199876,0.15191941793376434
booming,0.7002264277807672,0.1266178720648242,0.17315570015440865
underwent,0.6996152248826969,0.09752414833566604,0.20286062678163713
influenced,0.6993589236685378,0.141816606397142,0.15882446993432006
##unced,0.6981771143130321,0.08201082589711198,0.2198120597898559
verdict,0.6981741028574722,0.24723018200916527,0.05459571513336275
##ried,0.6979971450602048,0.13829753687035187,0.1637053180694434
realization,0.6972671259003952,0.1668862352661439,0.1358466388334609
homo,0.6967109283868791,0.17572727606025082,0.12756179555287006
dam,0.6956165619142346,0.23499779275163526,0.06938564533413015
##mann,0.6950710745374837,0.03093218706040344,0.2739967384021128
##ache,0.6949632125230102,0.27638202112711435,0.02865476634987534
haiti,0.6940660927479946,0.19604158178393932,0.10989232546806607
flirting,0.694044947225583,0.0016135547263831508,0.30434149804803395
testament,0.693187697307172,0.24862150663558905,0.05819079605723901
doubles,0.6920957080838708,0.14319093268005617,0.164713359236073
##uck,0.6919818360384796,0.21630292903243825,0.09171523492908204
##now,0.6913973346583806,0.1667729668519191,0.14182969848970037
##verance,0.6909225362822867,0.28189130471776136,0.027186158999951845
prevailed,0.6904846487039157,0.09960402914495192,0.20991132215113248
physically,0.6900368665058494,0.247771085672858,0.06219204782129269
thinking,0.6895844010351767,0.1912228920222711,0.1191927069425522
##alia,0.6895061241936024,0.19682235796488087,0.11367151784151687
335,0.6894917071263946,0.011357794979379686,0.29915049789422576
##logy,0.6892388352689995,0.03260029085536585,0.27816087387563465
mini,0.6889175827152045,0.26937559511399517,0.04170682217080024
##rge,0.6886914457227399,0.15301436577603358,0.15829418850122642
enforced,0.6877015533309805,0.176171817621819,0.1361266290472005
orr,0.6867896033168306,0.21564730791352582,0.09756308876964354
burns,0.686358782450775,0.23917617856248577,0.07446503898673922
chorus,0.6862727905983402,0.1276032708602854,0.1861239385413744
solvent,0.6861268745596613,0.29426212175680533,0.019611003683533478
cathy,0.6860881550813769,0.10491438662866832,0.20899745828995483
tumbling,0.6858645003405714,0.010076337281974553,0.30405916237745395
slipped,0.6856805940795201,0.22923384506478384,0.08508556085569613
peg,0.6846288969844377,0.31473407646669416,0.0006370265488681439
ollie,0.6839040551824852,0.2496548008089178,0.06644114400859699
brent,0.6835272483129513,0.25712277632731423,0.059349975359734436
agnes,0.6835183339651287,0.2171983677514004,0.09928329828347093
exchanged,0.6832853808582348,0.19527405037216408,0.12144056876960123
likened,0.6831311328376324,0.24642117082940826,0.07044769633295939
learn,0.682308775045912,0.06786953088389555,0.24982169407019245
agra,0.6822047054745691,0.13167177618789383,0.18612351833753704
##cation,0.6818269661685119,0.001724247369744844,0.31644878646174335
hallways,0.681534418264746,0.031084475900720134,0.28738110583453375
nationalism,0.6812094669858746,0.22845354788883573,0.09033698512528966
##hara,0.6810177037114304,0.19824057575524856,0.12074172053332101
266,0.6807673239486766,0.09160708242765037,0.22762559362367302
fledged,0.6805499738922819,0.058127827410612995,0.26132219869710516
southeast,0.6804188175818905,0.2635708719084545,0.05601031050965483
collin,0.6801426094836012,0.08509763239549448,0.23475975812090427
lending,0.6800001004487175,0.0960084591666739,0.22399144038460872
narrowing,0.678806404783654,0.2874355173592736,0.033758077857072626
##girl,0.6778795152291558,0.14976823947847762,0.1723522452923665
##tic,0.6768811691109394,0.046536038689955234,0.2765827921991054
ecclesiastical,0.6766867765692306,0.016436664651569906,0.30687655877919945
gauge,0.6760185319435491,0.0005962459672452593,0.32338522208920567
